P35268,Q96MF2-2
O95967,Q8NE01-1
Q14533,Q6A163
O95696-1,Q9UGI0
Q16623-1,Q3SXY8-1
Q12797-6,Q14512
O95393,P20138-1
Q13671-1,Q8N4Y2-3
I3L0A0,P27105-1
Q16656-4,Q99619-1
Q8WXT5,Q9UPY8-1
P0C7T5,Q9H9P5-5
P07910-1,P63165-1
P38159-1,P61978-2
O95231,Q15038-1
O43586-1,Q9UK33
P15941-11,P54315-1
Q8IYX7,Q9NZC7-5
O95429-1,Q8TDC0-1
P32242,P59990
A6NEM1-1,Q96MX3
P0C7H8,P49639
Q2T9K0-2,Q8N2U9-1
O94874-1,Q96JB5-1
A0A087WUI6,Q96LK0
P41732,Q5JX71
Q8NHQ1-1,Q9Y2I9-2
Q0VD86-1,Q8WZ74
P55884-1,Q6PI77
P86480,Q6NXG1-1
Q9H5F2,Q9NQL9
Q969R5-1,Q9NVV9-1
Q14192-1,Q49A26
A0A0J9YW04,Q9H596
O60883,Q969K7-1
P61970,Q96EK4
Q8N5A5-2,Q9BUY5
Q96IV0-1,Q96NT3-2
Q15276-1,Q96HB5-1
H0YKB7,P14373-1
Q86YD7,Q8IWZ5-1
A0A087WZ82,P34981
O15273,Q3SYF9
A5D8V6,O75081-1
Q5T749,R4GND3
P47897-1,Q86UR1-2
Q08117-2,Q96HB5-1
P54725-1,Q9BYV6-2
P32242,Q6PI77
Q13113,Q3SXY8-1
Q14119,Q9NZQ3-3
P0C7H8,Q9P0T4
Q8N720-1,Q9NSC5-1
Q2TAC2-2,Q8TC05-1
P14373-1,Q01546
Q8TB61-1,Q9Y282-1
Q12933-1,Q14119
O96006,Q13671-1
P61970,Q08117-2
Q3SY00-1,Q6PF05-1
Q3LI67,Q9HCN3
P12814-1,Q9NPC6
A0A0C3SFZ9,Q96NT3-2
Q04864-2,Q9BW66-1
Q9H5F2,Q9UBV8
Q8IUC2,Q8N831
P17482,Q6A162
Q8N720-1,Q9H707
P29972-1,P34910-1
Q13520,Q9UIG8-2
Q93096,Q9NRU3-1
A0A087WZP6,Q9H9P5-5
Q14210,Q8N661
P49639,Q9BZR6
Q9BVJ7,Q9UL46
Q9NX70-1,Q9NYB9-2
P67870,Q96HA8-1
Q8N8B7-1,Q96MP8-2
O76013-2,Q9P2A4-1
P0DP25,Q6X4W1-2
Q96KP6-1,Q9BRK4
Q08117-2,Q9NUL5-4
Q6EMK4,Q6PEX3
O95872,P50222
P0DPK4,Q9BYQ3
O00560-1,P45984-1
P0DPK4,Q99572-1
Q12933-1,Q8IVT2
P41440-3,Q7Z3Y9
O43143,O95872
Q8IUG1,Q8TAU3-1
O00213-2,Q92993-1
A0A075B739,Q3LI64
Q02930-4,Q9BYR2
H7C4R2,Q8TD31-1
P00338-1,P07195
Q96IW7,Q9GZU1
A5D8V6,O75340-1
P04259,Q6A162
P36508-1,Q10713-1
Q6DKK2,Q96JM7-2
O95751,Q08117-2
Q71SY5-1,Q9UJW9
P35711-4,Q8IYF3-3
P27449,P35372-1
Q8NHZ7,Q96D09
A0A0C4DG49,P30536-1
P46934-3,Q9H0R8-1
B2RXF5,Q8N6Y0-1
P0C1Z6-1,Q9UFG5-1
P34810-1,Q13520
P50222,Q92785-1
A0A087WU67,B8A4K4
Q70EL1-9,Q9BRQ3-1
Q08043,Q5JUK2-1
Q15691,Q9C0I3-2
Q6ZPD8,Q9Y4P8-4
P09110-1,Q9BSK4
Q96NT3-2,Q9H0E2-1
P09067,Q12933-1
Q3LI64,Q86UW9-1
Q5JR59-3,Q9HC52
Q12805-1,Q3LHN2
B8A4K4,Q8IUB9
Q13555-5,Q9Y5L0-2
O60504-1,O75771-1
Q7Z699,Q9BXY8-1
P57086,Q96N95-3
O60568,Q9UHH9-1
Q8N2M4,Q8WWF3
P07510-2,Q8IUG1
Q96NT3-2,Q9UBR4-2
B8A4K4,O15211-1
O76014,Q8N3L3
Q5T751,Q9BYR2
P29400-2,P48051
P50402,Q8IUY3
H7BXC7,Q13526
Q6RW13-2,Q8TDT2
O75928-2,Q9UMX0-1
O43741-1,Q8N9N5-2
A0A0J9YW04,P13646-1
P09234,Q3V5L5-5
O95257,Q8NDB6
P54257-1,P56524-2
Q5TGU0-1,Q86VR2-1
P05107,P60410
Q8WW34-2,Q9Y320-1
Q8WV44-1,Q9UEG4
P31273,Q9H2G9-1
A8MZ59,P02787
Q8WU58,Q9H0C1
P55040,Q8WXK1
O95363,Q6PF18-1
O76041-1,Q12933-1
Q3B820-1,Q9HAT0-1
B2RXF5,Q13526
Q13643,Q8TDC0-1
E9PSE9,O75031-1
P49639,Q2TBC4-1
P56470,Q8IUC1
P32242,Q3SYF9
O43463-1,P60409
Q6ZNM6,Q9UPY8-1
P26371,P49771-1
P25942-1,P30825
Q2TAC2-2,Q9H6X5-2
P60409,Q5TA78
Q92624,Q9H2F3-1
P24863-1,Q9BXU0
P52747-1,Q8NA54-1
Q86XR7-1,Q96HA8-1
Q04864-2,Q8IYR0
P32321-1,Q9NRD5-1
O00746-1,Q9NZD8-1
P49407-1,Q9HAZ2-2
P52815,Q96HA8-1
Q96GN5-1,Q9UL15-1
Q8WWP7,Q9BSE2
O43257,Q9ULV0-3
C9JDX1,Q5JX71
Q0VD86-1,Q8TCJ2
Q9NPE3,Q9NX24
P02652,Q9H5X1-1
P61086-1,Q9HCM9-2
O76011,Q9BXY8-1
Q96C00,Q9H0U9
O14964-1,Q9NPJ6-1
P10745,Q9H2F3-1
Q3LI70,Q8TDC0-1
P11912-1,Q96GM1-1
Q96BZ8,Q9BYV2-1
Q8TED1,Q9NRS4-1
Q15038-1,Q8N3F0-1
Q8WY64-1,Q9NTX9
Q0VD86-1,Q9UII6-1
P60328,Q6NUJ2
Q8N8B7-1,Q8WV44-1
P0DI82,Q9UGI0
P48146,Q9BSU1-1
O43741-1,P61758
Q6RW13-2,Q96KC8
P27658,P61236-2
P49760-1,Q8TBB1-1
P50222,Q96FN4-1
P60900-1,Q9H0U9
O75310,P55061-1
O14732-1,Q8N4M1-2
P36508-1,Q70EL1-9
B8A4K4,Q9BSD3-1
P50222,Q96GU1-1
P11086,Q8TBB1-1
Q53EP0-3,Q9Y6W6-1
Q8NDH6-2,Q96CN9
Q15695,Q6BDI9
Q969F0,Q9BXU9-1
Q5T5B0,Q701N4
Q6S9Z5,Q9UHP6
O60269,P32242
A0A087WXA6,Q9BV47-1
Q52LG2,Q8N4B1-1
Q2NKX9-1,Q9Y2T1
Q5W5X9-3,Q9BRK4
Q96T60-1,Q9UID6
A6H8Z2-1,O15499
Q12933-1,Q17RL8
P0DP23,Q86TI0-1
O00303,Q8TAB5
P0CI26,P0CW20
O75716,Q8IYX7
O95870-1,Q3ZAQ7-1
A0A0C4DH14,J3KP16
Q8ND83-2,Q96PN8
O95214-1,Q9NQQ7-1
P98175-1,Q9NSD4-2
A8MV65-2,O14817
Q8WXA3-4,Q9H082
P08631-2,P78358-1
Q9NUH8-1,Q9UNK0
Q13526,Q8IX15-1
O00560-1,Q6P1L6-1
Q8N0V3-1,Q9NX76
Q9H7X3,Q9UJV3-2
J3KP16,O95363
Q7Z4N8-1,Q9UJW9
P13682,Q2TBE0-1
Q3SY00-1,Q92753-1
P60900-1,Q969J2
Q96GN5-1,Q9GZV8
Q8TC92-1,Q96BQ3
O75908-1,P55061-1
O43557-1,P21145-1
A0A087WXA6,Q96N21-1
A1KXE4-1,Q01974
Q9GZR5,Q9NSU2-1
H0YH91,Q96D03
A0A0C4DGV4,Q0VGL1
A0A087WUI6,Q96M89-2
B2R4A9,O14770-4
Q5TAP6,Q63ZY3-1
Q5T752,Q5TA77
A6NJL1,Q8IX15-1
Q8IUC1,Q9H0F5-3
O14718,Q9Y328
Q7Z5V6-2,Q8NEC5
A0A087WVI4,Q5J8X5-1
A0A0C4DFN3,P27105-1
Q6IPU0-1,Q96NM4-3
Q9BS40,Q9UQK1
Q8N8D9-1,Q9UMX0-1
Q63ZY3-1,Q9UKT9-1
P49639,P78385
O00308-1,Q99954
Q5JX71,Q9UHX3-1
A6NEM1-1,Q9P209-1
P63167,Q9Y2B9
Q5JUK2-1,Q8WU58
Q15915,Q3LI59
O15400-1,Q5T4F4-7
Q3MIV0,Q9UQM7-1
Q96C55,Q96PQ6-1
O15160-1,P15531-1
O15160-1,Q13829-1
Q8NA54-1,Q9H2G9-1
Q12837-1,Q6L8G4
P60900-1,Q8TC21-1
P35070,Q5T749
O43681,Q9NW97
Q71RG4-2,Q96JQ5-1
B8A4K4,P14222
P78362-1,Q9BRL6-1
Q05516-1,Q6NUQ1
P78337,Q9NRY6
P07101-3,P0DJD3-2
P02654,Q96E29-1
P54725-1,Q9Y4K3
O43301,Q96MM6
O15155-1,Q13520
A6NK89,O96014
O60896,Q6L8G8
P53365-1,Q04941-1
Q12951-2,Q9ULV5-2
Q8WWF3,Q96EZ8-1
Q9BSE2,Q9HAT8
Q15038-1,Q9H8W4
Q6ZUT1-3,Q6ZUT1-3
Q8NHY3-1,Q96MP8-2
P31943,Q9NZD8-1
Q14094-1,Q96E35
P54849-1,Q13520
Q7Z3C6-3,Q9HD26-2
O95870-1,Q8N350-4
P11912-1,Q7L5A8-1
O43765,Q9NVM1
Q9NUH8-1,Q9Y282-1
O95995-1,Q8NHQ1-1
P51668,Q9P0P0
P86478,Q9NQL9
P60371,Q96MU7-1
Q8IUC2,Q9UQM7-1
Q92824-2,Q9BUZ4-1
O43765,P50876
Q9HC98-1,Q9UBB9-1
P13349,Q96ES7
P30405-1,Q6RW13-2
O95125-1,Q96EG3
K7ER80,Q5J8X5-1
P52747-1,Q9Y3B2
Q8N511,Q9H6H4-1
Q13227-1,Q9BYR8
Q13643,Q3SY00-1
P61086-1,Q96GF1-1
Q96C32,Q9H305-1
O15344-1,Q5T7W0-2
O14653-1,Q86VR2-1
Q16623-1,Q8N511
P78329-1,Q15125
O14880,P11215-1
O75716,Q8IUC1
O14929,Q04864-2
Q96KQ4,Q9BXU0
P26367-1,Q9NSC5-1
O43711,Q04864-2
F8WBZ3,Q9P0T7
Q63ZY3-1,Q8N8R7
Q53EP0-3,Q96G42
Q13064,Q9BXL8
O43186,P13807-1
Q5JX71,Q9P0S9
Q3B820-1,Q9Y250-1
A1KXE4-1,P14678-2
Q14162-1,Q6ZUX7
P50222,Q9BYR2
P49447-1,Q6PI48
O94868-3,O95447
P29033,Q15125
P13807-1,Q5RL73-1
P26368-2,Q15695
P15173,Q9NZD8-1
Q8TDT2,Q9NTJ5-1
O95897,Q7Z3S9-1
Q96HA8-1,Q96SI1-2
Q7Z4V0-1,Q9NRD5-1
O95231,Q3LI70
Q03989-5,Q96K80
A0A087WXA6,Q3B820-1
Q6PI78,Q9H6H4-1
O14735-1,Q3ZAQ7-1
Q5H9J7,Q9UBU8-2
Q15311,Q9Y3M2
Q8WV19,Q96CS7-1
P01375,Q92482-1
Q06455-4,Q6ZU52-1
O75771-1,Q9Y2B5-1
P61764-1,Q13190-2
O75396,O95870-1
B8A4K4,Q9BW11-1
P49639,Q9Y223-1
P86478,P86480
P61758,Q9UKT9-1
P38159-1,P84103-1
O00501,Q01453
P25800-1,P36508-1
Q8N5R6-4,Q96A72
Q6PJH3,Q8IYX3-2
Q9H9V4,Q9Y342
Q96EC8-1,Q9BQE5
P62993-1,Q6S9Z5
Q6P499-1,Q9NQG1
B4DUJ5,P63167
Q96D05-1,Q9UJG1-1
Q7Z3Z0,Q8NDC4-1
Q15025-1,Q9Y5B8-1
O00167-2,O95817
O95292-1,Q9Y320-1
A0A2H2FF08,Q8WXK1
P61968,Q6ISB3-1
P11926,Q9H8Y8-1
Q04118,Q7Z6J0-1
Q9BQJ4,Q9HBV2
P60409,Q86VE0
Q96GS4,Q9P2K3-2
P60409,Q6L8G4
O75934,Q96LX7-5
Q8TAU3-1,Q96ED9-2
O95257,Q8TED9-1
P60370,Q7Z417-1
A0A0C4DGE8,P63010-2
A0A0C4DFX4,Q9H944-1
Q96D03,Q9UK45
G5EA54,Q04864-2
O75604-1,Q5JST6-1
P25791-1,Q86YD7
P29972-1,Q5T700-1
A0A024R644,Q8IVJ1
P08582-2,P60410
P16619,Q96GZ6-1
Q8N6F1-2,Q96L08-1
O00746-1,Q2TAC2-2
Q13643,Q9UHR5-1
Q12837-1,Q3LI64
P32243-2,Q6PF06-1
O43752-1,Q8N661
P61970,Q8IY57-5
P62875,Q04864-2
Q70EL1-9,Q8IWX8
O95257,Q5T3J3-1
Q4LDR2,Q9Y282-1
Q7L273,Q8NFH5-1
Q8WWP7,Q9Y320-1
P11215-1,Q9Y320-1
Q5TA76,Q8WWZ8-2
Q9BVI4,Q9C0E8-3
Q9BYV2-1,Q9H8E8-1
Q96BI3-1,Q9Y6X1
P55061-1,Q96AP7-1
P15884-3,Q9NPJ8-3
Q9BYP8,Q9NV56
Q92520,Q96HE8-2
Q9BXK5-1,Q9UKR5
Q8N5R6-4,Q8TD31-1
Q96JG8-1,Q9NVL1-2
Q05952,Q07627
P09067,Q8NI38-1
Q86XE0-1,Q8NEH6
Q7Z3Z0,Q8N1N4-1
B0QYN7,Q15631-1
Q8TAE8,Q9BVG8-5
O95684-2,Q96LK0
Q8NEC5,Q9NRY6
Q15323,Q5T7P3
O95872,P26367-1
P60410,Q9BYR7
O43653,P78382-1
Q8N6Y0-1,Q8NEH6
P23508-1,Q9HC52
Q13155,Q8IYI6
P49901,Q86WC6
Q7Z417-1,Q99750
A5D8V6,P86480
P14136-1,P14136-1
Q96C24-1,Q9Y250-1
O95967,P42830
P62952,Q96D05-1
P54619-1,P54646
O75712,Q8TAF8
P23511-2,P25208
P12035,Q6ZUJ4
Q58EX7-1,Q9H0W8-1
P61758,Q96D03
O75558,Q8WV44-1
O43819,Q9UHD4
Q15293-1,Q96EQ0
A8MZ59,Q9H1C4
O76011,Q9BXF9
B7WNQ9,Q13064
P17568,Q96GN5-1
Q96HA8-1,Q9BVN2-2
O14561,Q53EP0-3
Q2TAL6,Q8NEC5
P78329-1,Q53GL0-1
Q03989-5,Q8NAX2
Q6NUQ1,Q9Y2P0
Q3V5L5-5,Q9H9P5-5
P51114-2,Q96EZ8-1
P78317-1,Q96MM3
P50222,Q6P4H8-1
Q15797-1,Q9HAU4
P34972,Q9BSR8
Q13190-2,Q68CJ9-1
P60201-2,Q96PS8-1
P0CG47,Q9BSL1
P78337,Q6PEX3
O00767,P08034
P78358-1,Q9UMX0-1
Q9UHD9,Q9Y5R4
B8A4K4,P01137
Q9UI14,Q9ULP0-2
O00560-1,Q9HD42-1
O14627,P54646
P50222,Q13410
Q7L190,Q9H8E8-1
P11912-1,Q9UBY5
Q5D1E8,Q7Z4N8-1
A0A087WT08,P43361
Q13520,Q9H2H9
O00487,Q9C005
A0A0C4DFZ2,Q13554-3
O75379-1,Q9H6H4-1
P23142-4,Q8N2U9-1
Q3SXY8-1,Q96DR8
O15371-1,Q9UGI0
P50222,Q29RF7-3
A5D8V6,O00308-1
Q8IUC3,Q9H0F5-3
A0A0D9SFF3,Q9NXI6
O43741-1,Q96PU8-1
P09110-1,Q12800-1
Q53HI1,Q8WY98-1
P33240-1,Q9NXR5-2
Q9P2F8-2,Q9Y2T2
P50222,Q9H8K7
P11684,Q13049
Q15438-1,Q8WWN9-1
Q86WH2-1,Q9UER7-1
Q8N9N5-2,Q96KM6
O75031-1,Q6ZU52-1
Q8NHS1,Q9H2K0
Q8NEW7,Q96MV1
P60201-2,Q8TBE3
O95208-2,P54253-1
P02549-1,Q8N715
Q86X24-1,Q9HB07
P82987-1,Q9BYR9
Q3LI66,Q8N6W0-1
P61970,Q9H0A9-2
G5EA54,Q3SY00-1
O95835-2,Q9UHD9
A0A0C4DFQ7,Q12797-6
A6NEM1-1,Q8TD31-1
P86479,Q6P1W5-2
O43759-2,Q9Y282-1
A2RU14,Q9Y282-1
Q92567-2,Q9UHD9
O75031-1,Q96IZ5-1
Q12837-1,Q92824-2
P78347-2,P78358-1
Q13323,Q8TDQ4
Q9UKJ5,Q9Y3S2
Q3LI64,Q96HA8-1
P11912-1,Q7Z3Q1-2
Q14919-1,Q8TBB1-1
P50876,Q6TCH4-1
Q96EC8-1,Q9NQQ7-1
O00560-1,Q96CV9
P53672,P61236-2
Q8IUG1,Q9UKJ5
Q0VAQ4,Q96MV1
O95236-2,Q8TAF8
Q8TBC5-1,Q96JS3
P13196-1,Q765P7-1
Q13064,Q9Y2B5-1
Q9NWQ9,Q9P0W2-1
P54315-1,Q8NFU1
A1L4K1-1,Q86YD7
Q9BXJ5,Q9Y2K6
B2RUZ4,O15393-1
Q8N4B1-1,Q9NW61
P42681,Q13322-3
O43609,Q9H2X0-1
O60739,Q92997-1
Q3LI67,Q71SY5-1
Q4LDR2,Q9H2K0
Q9UJV3-2,Q9Y2X8
Q8WVX3-1,Q9NWD8-1
Q8N987-1,Q9UBL6-2
P34910-1,Q8WVV5-1
Q3LI67,Q6ZNH5
P43360,Q96GM5-1
Q01196-8,Q8WU58
Q3KNT9-1,Q99828-1
Q5VU69,Q9Y5B8-1
P0C1Z6-1,Q13526
P18848,Q92805
Q5T754,Q9BYR9
Q3LI72,Q96MA1
P02787,Q96KR6
Q01362,Q8N2M4
P50222,Q96T60-1
Q53EP0-3,Q5SWW7
Q9NUH8-1,Q9Y548-1
Q8N511,Q96EP9
O60733-1,Q86XT4
P51451,Q96BR9
Q8TAU3-1,Q9H269-1
Q14511-2,Q9Y2M5-1
P47897-1,Q7Z5V6-2
Q96HE8-2,Q9NVV5-2
P54253-1,Q5HYW2
G5E962,Q9Y237-2
Q9BU79,Q9NY72
Q5T4F4-7,Q9BU79
O76013-2,Q8IYI6
P25786-1,P25787
P84022-1,Q9H0M0-1
Q8WV44-1,Q9UDW3
Q8N511,Q9NPL8
Q63HR2-5,Q9BZR9
Q6RW13-2,Q96LZ7-1
Q8N4V1-1,Q9Y6G1
P43358,Q9UJ04
O15119-1,P86480
Q16623-1,Q8N5M9
P62306,Q9Y4Y9-1
Q2TBE0-1,Q9BVG8-5
P60409,Q3ZCT1
O14770-4,P78358-1
O15400-1,Q6UW68
Q5T011-5,Q96N21-1
A8K8V0-1,P32856-2
B8A4K4,Q9Y342
O14684,Q8WVX3-1
O75787-1,P42857
B8A4K4,P84090
P20273-5,Q9NV12
O14771-1,O60437
P52815,P60331
O76011,Q13671-1
A0A0G2JH32,Q8NCK3-1
Q13064,Q9BXY8-1
Q5JX71,Q92903
P09067,Q13137-1
Q02548-1,Q8TB03-1
Q7Z4F1-1,Q96Q45-2
B8A4K4,Q9BYQ0
P14859-1,P78424-1
Q13064,Q63ZY3-1
O96006,O96006
A4D161-1,Q9UBR4-2
P15884-3,Q9UHP6
P02671-2,P61266-1
A0A024RAC6,Q8NI38-1
B8A4K4,O43609
Q8N5M1,Q9NZD8-1
Q15942-1,Q9NQ75-1
P12035,Q9BVG8-5
Q53HI1,Q8TED1
P07307-3,Q9BXN2-7
A0A0C4DGF2,Q49AN0-1
Q8N6F1-2,Q9HCJ2
Q15007-1,Q8N1B4-1
Q12888-1,Q96G42
O95214-1,Q96HH6-1
P68400-1,Q9NWQ4-1
P86481,Q9NYB9-2
Q8N720-1,Q9UI95
Q7Z2K6-1,Q9Y5U9
O96006,Q8TCA0-1
O95751,Q99459
Q8TDD2-1,Q9BVG3-1
Q13064,Q8N443-1
O43395-1,Q9UGI0
Q2M2I5,Q6KB66-2
O43447-1,Q9UHD9
Q9NRW1-1,Q9Y2V7-1
P38936,Q04864-2
Q2TAC2-2,Q6ZU52-1
P09619-1,P60411-1
Q6ZT21-1,Q9Y548-1
Q86VR2-1,Q8N5M9
Q5T409,Q96Q35-2
Q8IWL1,Q9UHD9
Q12846-1,Q9Y228-1
P25800-1,Q6ZNG0-1
O95817,Q9Y5V3-1
P00540,Q8IX15-1
C9JDX1,Q96KR6
Q08426-1,Q9BTD3
Q9BYS1,Q9NQL9
Q5T6S3-1,Q9BRK4
Q8TDF6-2,Q9NRS4-1
A0A087WY89,P25786-1
P04259,Q7Z3Z0
P00387-1,Q9NVC3-1
O95994,Q96FH0-1
Q3V5L5-5,Q9BYR6
F6XHT0,Q7Z769
O14777,Q96KQ4
O75031-1,Q8IYE1
O60725,Q6ZMZ0-1
O14880,O75379-1
O15160-1,Q9Y5P6-1
P17152,Q7Z5B4-5
Q5SNT2-2,Q8N386
Q8WWV3-1,Q9BRP8-1
P41182-1,Q04864-2
P15884-3,Q7Z3C6-3
H0YA46,O14964-1
P04233-2,Q5QGT7
Q14134-1,Q2TAC2-2
Q86VZ6-1,Q8IZU0-1
A0MZ66-4,Q15025-1
P78317-1,Q9BYV2-1
P0DPK4,Q9H9D4
Q2TAL6,Q96SQ5-1
Q5JUK9,Q96EQ0
P25791-1,Q9UKD1
Q16348-1,Q5T749
P17152,Q86VR2-1
Q7Z3Y8,Q9Y5K8
O95406,Q8IX19
P08779,P78386
Q6ZNH5,Q92997-1
Q3LI59,Q6UY14-1
Q8WWY3-1,Q96K58
Q7Z3K3-1,Q8IUC2
O43805,Q96HA8-1
Q7Z3C6-3,Q8IUC2
A6NDS4,Q9UGI0
Q96EY4,Q9H2G4
Q13155,Q8WWU5-7
Q9BWD1-1,Q9NZC7-5
Q5JR59-3,Q99728-1
P78358-1,Q15742-1
J3KQ12,Q8N6R1
Q92917,Q9BRD0-1
O60341-1,Q9P2K3-2
P21145-1,Q14973
Q8TDS5,Q9BVI4
B0QYN7,Q5BIX2
Q5J5C9,Q5JX71
Q14802-1,Q6N075-1
P55061-1,Q6NZ63-1
Q6IPU0-1,Q96CS2-1
O14863,P42857
O15145,P59998-1
Q9NPQ8-1,Q9Y371-1
O00505,Q86YD7
Q04941-1,Q9H813-1
P49767,Q96EQ0
H0Y760,Q9NP66-1
Q14508-1,Q5T7V8-2
O95125-1,Q9BSU3
O14836-2,O43765
O95292-1,Q86VR2-1
P52803,Q8N6L0
O95393,Q8N661
Q05329,Q7Z7G2
A0A088AWP1,O60941-5
Q658L1-1,Q96EF6
Q2TAL6,Q3SY46
Q8TF47-1,Q9Y2W6-2
O75604-1,Q9H596
O60883,Q8IWU4-2
Q8IUC1,Q9H0I2-1
Q13422-7,Q15007-1
Q2WGJ6,Q969V4
Q17RD7-1,Q9H8W4
G5E962,Q9H0N5
Q5PSV4-1,Q8IYF3-3
Q86Y07-1,Q8N4V1-1
P50222,Q9NPA0
O94892,Q9UHG0-1
O60669,Q9UEU0-1
Q7Z3S9-1,Q9NQ50
Q96CE8,Q9BRI3-1
B8A4K4,P31273
P23759-2,Q3SYF9
O76015,P19013
O95070,P30405-1
O75208-1,Q9BQA9-1
P03973,Q96QK8
P40222,Q6ZUT1-3
P21580,P36406-1
O43169,P11912-1
Q08117-2,Q9NYB9-2
P78329-1,Q15546
O95833,Q5JRA6-4
Q07627,Q9BYE3
P17482,Q9BWT7-1
B8A4K4,Q96PV6-2
O75031-1,P40337-2
P50570-1,P54646
Q16637-1,Q3LI59
Q99437-1,Q9Y5U4
Q86UR1-2,Q8IUC0
Q15323,Q96HB5-1
O15499,P0DP23
O95183,P43628-1
Q5VWX1,Q96MU7-1
Q8N9I9-1,Q9Y2X8
O14964-1,Q96CS2-1
M0QXR4,O75360
Q5T752,Q5TA82
P54852,Q9BZL3
A8MXD5,Q6UXY1-2
P20618,Q58EX7-1
P23560-1,Q5JX71
P50221-1,Q8IXS8
P14373-1,Q96PC2
Q5MJ10,Q9UHJ3-1
O00767,P48051
O14519-1,Q96HT8
Q9BSE4,Q9H2L4
Q13526,Q9BWG4-1
Q15038-1,Q96LM6
Q9BZE0,Q9UGI0
O76011,P24390-1
Q13491-3,Q9Y282-1
P0DPK4,Q5T5B0
P16144-2,P60409
O75367-1,Q9H322
Q6L8G8,Q9Y3S2
I3L0A0,P34981
P35372-1,P55061-1
O43447-1,Q99633-1
Q9H267-1,Q9H9C1-1
Q8N3F0-1,Q9H4P4-1
Q96P65,Q9P121-3
Q8N3F0-1,Q9NS68-2
O43741-1,Q6S9Z5
A0A087WTN8,Q8TB45-1
Q08AM2,Q53GL0-1
P0CB47,Q96RE7
O95214-1,P30273
Q9P0N9-1,Q9UJC3-1
Q8N966,Q8TED1
P27105-1,P54709-1
Q3LI66,Q8IZ20-1
P57086,Q6ZPD8
Q8IUC1,Q8NEK8
Q7Z7C7,Q9H0C1
P38484,Q8N511
A8MUN0,Q5TA76
E9PGW9,Q15311
Q52LG2,Q8N4L8-1
P60014,Q9BYR3
Q02297-10,Q86VI4-2
Q13115-1,Q9BUY5
P57075-2,Q7Z6J0-1
P09234,Q13351
Q6ZSS7,Q96Q45-2
Q96LR5,Q9Y4L5
P32856-2,P63027
Q96ED9-2,Q9NX04-1
Q16348-1,Q92625-1
Q96EZ8-1,Q9BYV9
Q08426-1,Q9P0S3
P78424-1,Q9BZE0
Q15007-1,Q99081-3
O95817,Q9UJY1
Q13336-1,Q5BJF2
P31937,Q8TDQ4
A8K727,Q63ZY3-1
Q6IN84-1,Q969L2
O60729-1,Q9H7X3
P09466-1,Q5T7V8-2
B8A4K4,Q9NQ50
Q96HA8-1,Q9HCD5
O75400-2,Q8N7W2-2
A8K727,Q15700-1
A1L3X0,P23763-3
P19012-1,Q9BUL9
Q6RW13-2,Q96DR4-1
F6RP06,Q96D05-1
Q5SR56-1,Q9NTJ5-1
Q8WXS3-2,Q9BSU3
D6RDG5,Q9UJC3-1
Q12933-1,Q15742-1
Q8WVV5-1,Q9GZR5
Q5TA45-1,Q9NRQ2-1
A0A075B739,Q9NZQ3-3
Q4KMG9-1,Q6UX40-1
Q8TCE9-1,Q9BXJ5
O95995-1,Q8N6Y0-1
F8WBZ3,Q9NW97
O60921-1,Q9BTE7
O75716,Q9NRY6
O14936-4,Q9H1P6
P17482,Q92824-2
Q96LR5,Q99496-1
Q8IYX7,Q8NA54-1
P0DPK4,Q8N393-1
Q01085-1,Q0VD86-1
Q8NDC4-1,Q9NVA2-1
A0A0C4DGF1,Q8TDS5
P50222,Q8N5Q1
Q15836,Q99735-1
H7C4R2,Q16512-1
P60409,Q8IW45-2
Q63ZY3-1,Q96JM7-2
P24593,Q6UX15-2
Q6IC98-1,Q9H788-1
Q8IWZ5-1,Q8TCT0-1
Q5SR56-1,Q9Y320-1
H7C4R2,Q9BT49
Q96G79-1,Q9BSE4
Q96BA8-1,Q96PS8-1
Q00994-1,Q8WXG8
P78563-2,Q9H898-2
Q9BXN2-7,Q9Y328
O60447-1,P48730-1
Q96MF2-2,Q9H322
Q6P1L6-1,Q86YD7
Q76N32-2,Q8N6Y0-1
Q8IWZ5-1,Q9BYV9
Q8IZP0-5,Q9P2K3-2
Q07326-1,Q13520
P01282-2,Q9UHD9
P60410,Q92537
P0DPK4,Q6NSM0
A0A0A0MS31,Q96C28
Q8TDT2,Q96EC8-1
O94955,Q96JM7-2
O14880,P10619-1
P60410,Q92608-1
Q8TBM7-1,Q9HA82
E9PSE9,Q5JR59-3
Q9BSR8,Q9NY72
P05783,P05787-1
P59991,R4GND3
P34972,Q96AA3
P55884-1,Q9BYU1
Q8WWB5-1,Q99750
A0A1B0GWI1,Q92764
H3BS42,P49760-1
Q8NHS1,Q8TAF8
P20336,Q96QF0-7
Q16633,Q2WGJ6
O76081-6,Q9BYR5
P36021,Q96B49
O75031-1,P08631-2
J3KQ12,P49639
Q3SY46,Q99932-2
O00767,Q3ZAQ7-1
Q96JF0-2,Q96Q45-2
P61956-1,Q86T24
P10074,P23508-1
Q8WW18,Q96Q77-1
O14735-1,P08034
Q2TBC4-1,Q494U1-3
O76003,O95988
P15407-1,P17275
P62140,Q63ZY3-1
A6NEM1-1,Q9UJ04
Q9UL45-1,Q9Y3C0
Q16637-1,Q9Y3Y2-3
Q5T751,Q9H2X0-1
Q8WWF3,Q9NVC3-1
Q15935,Q9BSH3-1
